data_type,setting_data,created_date,updated_date,created_by,page_setting_id,section
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8382,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8383,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8384,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8385,sample 30 Nov Data
text,welcome to website,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8386,left pannel header
,,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8387,
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8388,header top logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8389,footer email symbol logo
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8390,footer email symbol logo
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8391,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8392,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8393,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8394,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8395,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8396,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8397,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8398,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8399,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8400,left pannel middel container
data_type,setting_data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8401,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8402,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8403,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8404,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8405,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8406,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8407,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8408,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8409,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8410,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8411,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8412,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8413,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:29:32,2023-12-06 13:29:32," ",11144,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8465,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8414,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8415,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8416,left pannel
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8417,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:31,2023-12-06 13:28:31," ",8418,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8419,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8420,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8421,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8422,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8423,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8424,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8425,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8426,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8427,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8428,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8429,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8430,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8431,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8432,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8433,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8434,sample 30 Nov Data
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8435,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8436,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8437,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8438,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8439,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8440,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8441,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8442,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8443,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8444,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8445,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8446,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8447,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8448,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8449,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8450,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8451,sample 30 Nov Data
,,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8452,
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8453,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8454,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8455,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8456,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8457,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8458,sample 30 Nov Data
data_type,setting_data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8459,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8460,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8461,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8462,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8463,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8464,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:29:31,2023-12-06 13:29:31," ",11093,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8466,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:32,2023-12-06 13:28:32," ",8467,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8468,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8469,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8470,sample 30 Nov Data
text,welcome to website,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8471,left pannel header
,,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8472,
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8473,header top logo 
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8474,footer email symbol logo
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8475,footer email symbol logo
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8476,left pannel
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8477,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8478,left pannel middel container
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8479,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8480,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8481,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8482,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8483,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8484,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8485,left pannel
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8486,footer email symbol logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8487,footer email symbol logo
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8488,header top logo 
,,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8489,
text,welcome to website,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8490,left pannel header
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8491,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8492,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8493,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8494,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8495,left pannel
data_type,setting_data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8496,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8497,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8498,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8499,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8500,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8501,left pannel
data_type,setting_data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8502,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8503,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8504,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8505,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8506,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:33,2023-12-06 13:28:33," ",8507,left pannel
data_type,setting_data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8508,section
,,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8509,
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8510,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8511,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8512,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8513,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8514,left pannel
data_type,setting_data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8515,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8516,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8517,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8518,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8519,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8520,left pannel
data_type,setting_data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8521,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8522,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8523,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8524,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8525,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8526,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8527,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8528,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8529,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8530,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8531,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8532,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8533,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8534,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8535,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8536,left pannel
data_type,setting_data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8537,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8538,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8539,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8540,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8541,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8542,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8543,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8544,left pannel
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8545,left pannel
data_type,setting_data,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8546,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:34,2023-12-06 13:28:34," ",8547,sample 30 Nov Data
